Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP103037,Female,No,2,Graduate,No,1149,0,30,120,1.0,Urban,Y
LP103038,Male,Yes,2,Not Graduate,No,1604,2935,207,360,1.0,Semiurban,Y
LP103039,Male,Yes,0,Not Graduate,No,4053,0,118,360,1.0,Semiurban,Y
LP103040,Male,No,0,Not Graduate,No,3071,0,86,360,1.0,Rural,Y
LP103041,Female,No,1,Not Graduate,Yes,5451,0,204,360,0.0,Semiurban,N
LP103042,Male,Yes,2,Graduate,No,5518,0,261,360,1.0,Semiurban,Y
LP103043,Male,Yes,2,Graduate,No,2951,1913,159,360,1.0,Rural,Y
LP103044,Male,Yes,0,Not Graduate,No,2504,5907,339,360,0.0,Urban,N
LP103045,Male,No,2,Graduate,No,3387,0,105,360,0.0,Urban,N
LP103046,Male,Yes,0,Graduate,No,11804,508,279,360,1.0,Urban,Y
LP103047,Male,Yes,0,Graduate,No,6122,1565,149,360,1.0,Urban,Y
LP103048,Male,No,2,Graduate,No,11851,0,234,360,1.0,Semiurban,Y
LP103049,Male,No,0,Graduate,No,6649,0,105,360,1.0,Urban,Y
LP103050,Male,Yes,2,Graduate,No,4043,0,139,300,1.0,Urban,Y
LP103051,Male,No,1,Graduate,Yes,2629,0,51,360,1.0,Urban,Y
LP103052,Male,Yes,2,Not Graduate,No,3661,602,193,360,1.0,Semiurban,Y
LP103053,Male,Yes,0,Graduate,No,4049,0,200,360,1.0,Rural,Y
LP103054,Male,Yes,0,Not Graduate,No,3112,1631,153,360,1.0,Rural,Y
LP103055,Female,No,2,Graduate,No,3732,0,115,36,1.0,Urban,Y
LP103056,Male,Yes,0,Not Graduate,No,1060,2683,102,360,1.0,Semiurban,Y
LP103057,Male,No,0,Graduate,No,8377,0,313,360,1.0,Urban,Y
LP103058,Male,Yes,3+,Graduate,No,4073,1126,189,360,1.0,Urban,Y
LP103059,Female,No,0,Not Graduate,No,1505,919,65,240,1.0,Rural,Y
LP103060,Male,Yes,3+,Graduate,Yes,6003,0,162,360,1.0,Semiurban,Y
LP103061,Male,Yes,0,Not Graduate,No,2047,1285,125,180,1.0,Urban,Y
LP103062,Male,No,0,Graduate,No,5704,0,196,360,1.0,Semiurban,Y
LP103063,Male,Yes,2,Graduate,No,6800,4755,464,360,1.0,Urban,Y
LP103064,Male,No,1,Graduate,No,7336,0,352,360,1.0,Semiurban,Y
LP103065,Male,Yes,1,Graduate,No,3832,6525,438,60,1.0,Semiurban,Y
LP103066,Male,No,0,Graduate,Yes,3668,0,94,360,1.0,Urban,Y
LP103067,Female,Yes,2,Not Graduate,No,2323,989,138,360,1.0,Rural,N
LP103068,Male,Yes,0,Not Graduate,Yes,2422,1230,112,360,1.0,Semiurban,Y
LP103069,Male,No,0,Not Graduate,No,3246,0,137,300,1.0,Rural,Y
LP103070,Male,Yes,0,Graduate,No,3732,1012,218,360,1.0,Rural,Y
LP103071,Male,Yes,1,Not Graduate,No,2081,2793,116,84,1.0,Semiurban,Y
LP103072,Male,Yes,0,Graduate,No,2232,1613,90,360,1.0,Semiurban,Y
LP103073,Male,Yes,0,Not Graduate,No,3087,0,93,360,1.0,Urban,Y
LP103074,Male,Yes,0,Graduate,No,3298,0,55,360,1.0,Semiurban,Y
LP103075,Male,No,0,Graduate,No,2235,0,87,360,1.0,Urban,Y
LP103076,Female,Yes,0,Not Graduate,No,5174,0,213,360,1.0,Urban,Y
LP103077,Male,Yes,1,Not Graduate,No,8684,1906,287,360,1.0,Semiurban,Y
LP103078,Male,Yes,0,Graduate,No,7109,1473,268,360,1.0,Semiurban,Y
LP103079,Female,Yes,2,Not Graduate,No,2205,7548,348,360,0.0,Rural,N
LP103080,Male,Yes,1,Graduate,No,4073,3775,138,360,1.0,Urban,Y
LP103081,Female,No,0,Graduate,No,9769,1402,446,360,0.0,Semiurban,Y
LP103082,Male,No,1,Graduate,No,2196,0,73,360,0.0,Rural,N
LP103083,Male,Yes,0,Graduate,No,6439,0,237,360,1.0,Urban,N
LP103084,Male,Yes,2,Graduate,No,1888,2170,164,300,1.0,Urban,Y
LP103085,Male,No,3+,Graduate,No,10572,0,409,180,1.0,Urban,Y
LP103086,Male,Yes,0,Graduate,No,3305,2107,99,360,0.0,Rural,Y
LP103087,Male,Yes,1,Graduate,Yes,15694,614,691,360,1.0,Urban,Y
LP103088,Male,Yes,0,Graduate,No,10831,0,394,360,1.0,Urban,Y
LP103089,Male,Yes,0,Graduate,No,3949,5537,380,360,1.0,Semiurban,Y
LP103090,Male,No,2,Graduate,No,2819,0,68,360,1.0,Rural,Y
LP103091,Female,No,0,Graduate,No,4661,1255,135,360,1.0,Rural,Y
LP103092,Male,Yes,0,Graduate,No,3792,0,167,120,1.0,Semiurban,Y
LP103093,Female,Yes,0,Graduate,No,3357,1923,151,360,1.0,Rural,Y
LP103094,Male,No,1,Graduate,No,1682,7444,321,360,1.0,Urban,Y
LP103095,Male,No,0,Graduate,No,3155,0,108,360,1.0,Urban,Y
LP103096,Female,Yes,3+,Not Graduate,No,1779,0,63,360,1.0,Rural,Y
LP103097,Male,Yes,0,Graduate,No,5671,2024,134,360,1.0,Semiurban,Y
LP103098,Male,Yes,0,Graduate,No,7222,0,185,360,1.0,Urban,Y
LP103099,Male,No,1,Graduate,No,6293,0,109,360,1.0,Semiurban,Y
LP103100,Male,No,0,Graduate,No,5055,0,161,180,0.0,Rural,N
LP103101,Male,Yes,1,Not Graduate,No,2050,6460,396,360,1.0,Rural,Y
LP103102,Female,No,0,Graduate,Yes,5157,0,148,120,1.0,Rural,Y
LP103103,Male,Yes,0,Graduate,Yes,7123,1324,358,360,1.0,Semiurban,Y
LP103104,Male,Yes,0,Graduate,No,3033,657,92,120,1.0,Rural,Y
LP103105,Male,Yes,3+,Graduate,Yes,4917,0,221,360,1.0,Semiurban,N
LP103106,Male,Yes,0,Graduate,No,3865,1173,150,120,1.0,Semiurban,Y
LP103107,Male,Yes,2,Not Graduate,No,8176,3412,318,120,1.0,Semiurban,Y
LP103108,Male,Yes,0,Not Graduate,No,5234,1488,265,360,1.0,Semiurban,Y
LP103109,Male,Yes,1,Graduate,No,5854,0,193,360,1.0,Urban,Y
LP103110,Male,Yes,0,Not Graduate,No,1275,845,57,180,1.0,Urban,Y
LP103111,Male,Yes,3+,Graduate,No,4605,3691,141,360,1.0,Semiurban,Y
LP103112,Male,Yes,1,Not Graduate,Yes,3310,3437,141,360,0.0,Urban,N
LP103113,Male,Yes,1,Not Graduate,No,2995,0,126,240,1.0,Urban,Y
LP103114,Male,Yes,0,Graduate,No,1772,0,84,360,1.0,Urban,Y
LP103115,Female,Yes,0,Graduate,No,2302,0,48,360,1.0,Urban,Y
LP103116,Male,No,0,Graduate,No,4033,0,141,360,1.0,Semiurban,Y
LP103117,Male,No,3+,Graduate,No,7728,0,125,240,1.0,Urban,Y
LP103118,Male,No,0,Graduate,No,3026,5090,204,240,1.0,Urban,Y
LP103119,Male,Yes,0,Not Graduate,No,2630,1624,131,360,0.0,Semiurban,N
LP103120,Male,Yes,0,Not Graduate,No,8728,4860,554,360,1.0,Rural,Y
LP103121,Male,No,0,Not Graduate,Yes,3062,1919,82,360,1.0,Urban,Y
LP103122,Male,Yes,0,Not Graduate,No,3053,3603,282,360,1.0,Urban,N
LP103123,Male,Yes,2,Not Graduate,No,3076,1193,165,360,1.0,Rural,N
LP103124,Male,Yes,0,Graduate,No,1998,2273,178,300,1.0,Semiurban,Y
LP103125,Male,No,2,Graduate,No,5734,0,212,360,1.0,Rural,N
LP103126,Male,Yes,2,Graduate,No,2924,1646,123,360,1.0,Urban,Y
LP103127,Male,No,0,Graduate,No,4118,0,166,360,0.0,Urban,N
LP103128,Female,No,0,Graduate,Yes,5881,0,137,360,1.0,Urban,Y
LP103129,Female,Yes,0,Graduate,No,12188,0,277,360,1.0,Urban,Y
LP103130,Female,No,2,Not Graduate,Yes,1746,0,30,360,1.0,Rural,Y
LP103131,Female,Yes,0,Not Graduate,No,5273,865,177,240,1.0,Rural,Y
LP103132,Female,No,0,Graduate,Yes,7427,980,155,360,1.0,Rural,Y
LP103133,Male,Yes,0,Not Graduate,No,2307,845,94,360,1.0,Rural,Y
LP103134,Male,No,0,Graduate,Yes,6405,0,98,360,1.0,Rural,Y
LP103135,Male,Yes,0,Not Graduate,No,8091,1169,189,360,1.0,Semiurban,Y
LP103136,Male,No,0,Graduate,No,2749,0,131,360,1.0,Rural,Y
LP103137,Male,Yes,2,Graduate,No,4782,3105,338,360,1.0,Urban,N
LP103138,Male,Yes,2,Not Graduate,No,4094,2253,148,360,1.0,Semiurban,Y
LP103139,Male,No,0,Graduate,No,5617,0,225,360,0.0,Semiurban,N
LP103140,Male,No,0,Graduate,No,6392,0,245,12,1.0,Rural,Y
LP103141,Female,Yes,2,Graduate,No,4588,1264,124,240,1.0,Semiurban,Y
LP103142,Male,Yes,0,Graduate,No,5553,3061,241,360,1.0,Rural,Y
LP103143,Male,Yes,2,Not Graduate,No,2183,0,103,360,1.0,Semiurban,N
LP103144,Male,No,0,Graduate,Yes,5041,0,206,12,1.0,Semiurban,Y
LP103145,Male,No,1,Not Graduate,No,2522,0,105,360,1.0,Rural,Y
LP103146,Female,No,1,Graduate,No,2129,0,74,360,1.0,Urban,N
LP103147,Male,Yes,0,Graduate,No,3164,1142,165,300,1.0,Rural,Y
LP103148,Female,Yes,2,Graduate,No,4856,3168,263,120,1.0,Semiurban,Y
LP103149,Male,Yes,0,Graduate,No,5321,616,243,360,1.0,Semiurban,Y
LP103150,Male,No,0,Graduate,No,2084,0,85,300,1.0,Rural,Y
LP103151,Male,Yes,0,Graduate,No,2500,600,50,360,1.0,Semiurban,Y
LP103152,Male,No,2,Graduate,No,6237,0,231,360,1.0,Semiurban,Y
LP103153,Male,Yes,0,Graduate,No,5537,0,205,360,0.0,Semiurban,N
LP103154,Male,Yes,2,Graduate,No,6820,0,118,360,1.0,Urban,Y
LP103155,Male,Yes,0,Graduate,No,8885,973,289,360,1.0,Semiurban,Y
LP103156,Female,Yes,0,Graduate,No,5629,0,262,360,0.0,Urban,N
LP103157,Male,Yes,2,Graduate,No,3333,0,161,360,1.0,Rural,Y
LP103158,Female,Yes,0,Graduate,No,4460,2698,303,360,1.0,Urban,Y
LP103159,Male,Yes,0,Graduate,No,10433,7106,356,180,1.0,Semiurban,Y
LP103160,Male,No,0,Graduate,No,19153,0,538,360,1.0,Rural,Y
LP103161,Male,Yes,0,Graduate,No,5402,1349,144,60,1.0,Rural,Y
LP103162,Male,Yes,1,Graduate,No,5621,1045,252,360,0.0,Semiurban,N
LP103163,Male,Yes,0,Graduate,No,6241,2027,348,360,1.0,Semiurban,Y
LP103164,Male,Yes,0,Not Graduate,No,3320,0,152,360,0.0,Urban,N
LP103165,Male,No,0,Not Graduate,No,6215,2121,376,84,1.0,Urban,Y
LP103166,Female,Yes,0,Graduate,No,7289,1612,164,360,1.0,Urban,Y
LP103167,Male,No,0,Graduate,Yes,5597,0,109,360,1.0,Rural,Y
LP103168,Male,Yes,3+,Graduate,No,3515,2744,293,120,1.0,Urban,Y
LP103169,Male,Yes,2,Not Graduate,No,1420,0,63,180,1.0,Semiurban,N
LP103170,Male,Yes,0,Graduate,No,6264,1261,234,360,0.0,Urban,N
LP103171,Male,Yes,0,Not Graduate,No,3684,1715,162,360,0.0,Semiurban,N
LP103172,Male,Yes,3+,Graduate,No,2791,0,96,360,1.0,Semiurban,Y
LP103173,Male,No,0,Graduate,No,2249,1251,126,360,1.0,Rural,Y
LP103174,Male,Yes,0,Graduate,No,6024,953,167,360,1.0,Urban,Y
LP103175,Male,Yes,2,Graduate,No,1736,1498,94,12,0.0,Semiurban,N
LP103176,Male,Yes,0,Graduate,No,4937,1940,252,36,1.0,Urban,Y
LP103177,Female,Yes,0,Graduate,No,6659,4528,249,36,1.0,Urban,Y
LP103178,Female,Yes,3+,Not Graduate,No,4434,996,271,360,1.0,Semiurban,N
LP103179,Male,Yes,1,Not Graduate,No,2643,2289,123,360,1.0,Urban,Y
LP103180,Male,Yes,0,Graduate,Yes,2317,0,80,360,1.0,Urban,Y
LP103181,Male,Yes,0,Graduate,No,5783,1743,259,360,1.0,Rural,Y
LP103182,Male,No,0,Graduate,No,8103,0,250,360,0.0,Semiurban,N
LP103183,Male,No,2,Graduate,No,3056,0,72,360,1.0,Urban,Y
LP103184,Male,Yes,0,Not Graduate,No,4331,1155,191,360,1.0,Urban,Y
LP103185,Male,Yes,0,Graduate,No,9993,3406,244,300,1.0,Urban,Y
LP103186,Male,No,3+,Graduate,No,5045,0,144,360,1.0,Semiurban,Y
LP103187,Male,Yes,0,Not Graduate,No,2634,1096,85,360,1.0,Semiurban,Y
LP103188,Female,Yes,0,Not Graduate,No,5809,977,131,360,1.0,Semiurban,Y
LP103189,Female,Yes,0,Graduate,No,2791,2556,253,360,0.0,Urban,N
LP103190,Male,Yes,0,Graduate,No,2050,1959,158,360,1.0,Semiurban,Y
LP103191,Female,Yes,0,Graduate,No,6546,0,137,360,1.0,Semiurban,Y
LP103192,Female,No,3+,Graduate,No,3349,0,162,360,1.0,Semiurban,Y
LP103193,Male,No,2,Not Graduate,No,2753,0,62,360,1.0,Rural,Y
LP103194,Male,Yes,0,Graduate,No,2966,0,69,300,1.0,Urban,Y
LP103195,Male,No,0,Graduate,No,3228,0,63,360,0.0,Urban,N
LP103196,Female,Yes,0,Graduate,No,9058,1630,433,120,1.0,Rural,Y
LP103197,Female,Yes,0,Not Graduate,No,8176,0,286,300,0.0,Urban,N
LP103198,Male,No,0,Not Graduate,No,8794,1569,177,360,1.0,Urban,Y
LP103199,Male,No,3+,Not Graduate,No,5968,2239,130,360,1.0,Semiurban,Y
LP103200,Male,Yes,0,Graduate,No,5411,3648,305,360,1.0,Semiurban,Y
LP103201,Male,No,0,Not Graduate,No,1491,0,56,360,1.0,Rural,Y
LP103202,Male,Yes,0,Graduate,Yes,4154,5619,428,360,1.0,Urban,Y
LP103203,Female,Yes,0,Graduate,No,13711,0,435,360,1.0,Urban,Y
LP103204,Male,Yes,0,Graduate,No,3295,2205,213,360,1.0,Urban,Y
LP103205,Female,Yes,0,Not Graduate,No,7536,1731,377,180,1.0,Semiurban,Y
LP103206,Female,Yes,0,Not Graduate,No,3378,4484,165,360,0.0,Urban,N
LP103207,Male,Yes,1,Graduate,No,960,825,49,120,1.0,Semiurban,Y
LP103208,Male,Yes,0,Graduate,No,5955,0,117,360,1.0,Urban,Y
LP103209,Male,Yes,0,Not Graduate,Yes,7233,0,272,360,1.0,Urban,N
LP103210,Male,Yes,0,Graduate,No,4076,0,171,360,1.0,Semiurban,Y
LP103211,Male,No,2,Not Graduate,No,6456,0,140,240,1.0,Rural,Y
LP103212,Male,Yes,0,Graduate,Yes,1840,0,59,120,1.0,Rural,Y
LP103213,Male,Yes,0,Graduate,No,1954,1208,91,360,1.0,Rural,Y
LP103214,Male,Yes,0,Graduate,No,4686,2237,154,360,1.0,Semiurban,Y
LP103215,Male,Yes,1,Graduate,No,5443,0,128,360,1.0,Urban,Y
LP103216,Male,No,0,Graduate,No,8830,1586,243,360,1.0,Urban,Y
LP103217,Male,Yes,0,Graduate,No,5950,606,194,360,1.0,Semiurban,Y
LP103218,Male,No,0,Graduate,No,2172,0,62,360,0.0,Urban,N
LP103219,Male,Yes,0,Graduate,No,4708,0,162,360,1.0,Urban,Y
LP103220,Male,Yes,0,Not Graduate,No,4560,1022,102,360,1.0,Urban,Y
LP103221,Male,Yes,0,Graduate,No,1494,0,53,120,1.0,Semiurban,Y
LP103222,Male,Yes,2,Graduate,No,4088,0,64,360,1.0,Urban,Y
LP103223,Male,Yes,1,Not Graduate,No,2725,0,65,36,1.0,Urban,Y
LP103224,Male,Yes,0,Graduate,No,2921,2619,180,360,1.0,Semiurban,Y
LP103225,Female,Yes,0,Graduate,No,5509,2976,331,360,1.0,Urban,Y
LP103226,Male,Yes,0,Graduate,No,2225,0,93,60,1.0,Semiurban,Y
LP103227,Male,No,0,Not Graduate,Yes,4533,0,74,360,1.0,Semiurban,Y
LP103228,Male,Yes,2,Not Graduate,No,4458,1381,197,120,1.0,Urban,Y
LP103229,Male,Yes,3+,Graduate,No,7599,3543,305,360,1.0,Rural,N
LP103230,Male,Yes,0,Not Graduate,No,1767,2580,171,240,0.0,Urban,N
LP103231,Male,Yes,0,Graduate,No,1830,0,46,120,0.0,Semiurban,N
LP103232,Male,Yes,0,Graduate,No,4881,3731,353,360,1.0,Semiurban,Y
LP103233,Male,No,1,Not Graduate,No,2799,2709,199,360,1.0,Rural,Y
LP103234,Male,No,1,Graduate,Yes,22732,0,700,84,1.0,Semiurban,Y
LP103235,Male,Yes,2,Not Graduate,No,4217,733,245,360,1.0,Urban,N
LP103236,Male,Yes,2,Graduate,Yes,4756,890,264,360,1.0,Semiurban,Y
LP103237,Female,Yes,0,Graduate,Yes,4188,5375,342,180,1.0,Semiurban,Y
LP103238,Male,Yes,1,Not Graduate,No,1677,1087,128,360,1.0,Semiurban,Y
LP103239,Male,Yes,1,Graduate,No,5710,0,165,84,1.0,Urban,Y
LP103240,Male,Yes,0,Not Graduate,No,3137,0,52,360,1.0,Semiurban,Y
LP103241,Male,Yes,0,Not Graduate,No,3139,988,139,360,0.0,Urban,N
LP103242,Male,No,1,Not Graduate,No,3452,0,170,360,0.0,Semiurban,N
LP103243,Male,Yes,0,Graduate,No,4729,3482,327,360,1.0,Semiurban,Y
LP103244,Male,Yes,1,Graduate,No,1609,2789,113,360,1.0,Urban,Y
LP103245,Male,No,1,Not Graduate,No,5193,0,199,360,1.0,Rural,Y
LP103246,Male,Yes,1,Graduate,No,2629,0,43,240,1.0,Semiurban,Y
LP103247,Male,No,1,Graduate,No,3881,3294,226,360,1.0,Urban,Y
LP103248,Female,Yes,0,Not Graduate,No,6647,2308,209,360,1.0,Urban,Y
LP103249,Male,No,1,Graduate,No,11142,0,186,360,1.0,Semiurban,Y
LP103250,Male,No,0,Not Graduate,No,1286,2115,81,360,1.0,Urban,N
LP103251,Male,Yes,0,Graduate,No,4257,0,171,360,0.0,Rural,N
LP103252,Male,No,0,Graduate,No,4865,0,167,360,1.0,Urban,Y
LP103253,Male,Yes,0,Graduate,Yes,2010,0,32,360,1.0,Urban,Y
LP103254,Male,No,1,Graduate,No,6511,3411,291,360,1.0,Rural,N
LP103255,Male,Yes,3+,Not Graduate,No,3493,0,144,360,0.0,Rural,Y
LP103256,Male,Yes,0,Graduate,No,4659,0,226,360,1.0,Urban,Y
LP103257,Male,Yes,0,Not Graduate,Yes,2176,2143,197,360,1.0,Semiurban,Y
LP103258,Male,No,0,Graduate,No,5255,0,79,360,1.0,Urban,Y
LP103259,Female,Yes,0,Graduate,Yes,7303,0,165,180,1.0,Semiurban,Y
LP103260,Male,No,2,Graduate,No,4491,0,100,360,1.0,Rural,Y
LP103261,Male,No,0,Graduate,No,3156,0,93,360,1.0,Urban,Y
LP103262,Male,Yes,1,Graduate,No,3294,1817,192,360,1.0,Urban,Y
LP103263,Male,No,1,Graduate,No,4727,0,96,360,1.0,Urban,N
LP103264,Female,No,0,Graduate,Yes,4731,2974,363,360,1.0,Urban,Y
LP103265,Male,Yes,2,Graduate,No,6887,1230,343,360,0.0,Urban,N
LP103266,Male,Yes,0,Graduate,Yes,3537,0,105,360,1.0,Rural,Y
LP103267,Male,Yes,0,Not Graduate,No,1677,0,59,360,1.0,Urban,Y
LP103268,Male,Yes,2,Graduate,No,5102,0,173,360,1.0,Semiurban,Y
LP103269,Male,Yes,0,Graduate,No,3220,5655,314,360,1.0,Rural,N
LP103270,Male,Yes,0,Graduate,No,6443,0,291,240,0.0,Semiurban,N
LP103271,Male,Yes,0,Graduate,Yes,4625,981,123,360,1.0,Semiurban,Y
LP103272,Male,Yes,0,Graduate,No,6002,2457,329,180,1.0,Urban,Y
LP103273,Male,Yes,0,Graduate,Yes,2636,1299,74,360,1.0,Semiurban,Y
LP103274,Female,No,3+,Not Graduate,No,3546,0,110,360,1.0,Urban,Y
LP103275,Female,No,0,Not Graduate,Yes,2454,2888,199,360,1.0,Rural,Y
LP103276,Female,Yes,0,Graduate,No,2140,0,33,360,1.0,Urban,Y
LP103277,Male,No,2,Not Graduate,No,2041,0,38,360,1.0,Semiurban,Y
LP103278,Male,No,0,Graduate,No,3104,411,64,360,1.0,Semiurban,Y
LP103279,Female,No,0,Graduate,No,8303,0,233,360,1.0,Semiurban,Y
LP103280,Male,Yes,3+,Graduate,No,3059,0,112,360,1.0,Urban,Y
LP103281,Male,Yes,2,Graduate,Yes,2289,1581,193,120,1.0,Urban,Y
LP103282,Female,No,2,Graduate,Yes,4951,0,118,360,1.0,Rural,Y
LP103283,Female,No,0,Graduate,No,4255,0,84,360,1.0,Urban,Y
LP103284,Male,No,2,Not Graduate,No,2500,0,74,360,1.0,Urban,N
LP103285,Male,No,0,Graduate,Yes,4215,0,85,180,1.0,Semiurban,N
LP103286,Male,Yes,0,Graduate,Yes,7879,1493,149,360,0.0,Rural,Y
LP103287,Female,Yes,3+,Graduate,No,6055,0,210,360,1.0,Urban,Y
LP103288,Female,Yes,0,Not Graduate,No,4519,0,207,84,1.0,Semiurban,Y
LP103289,Male,Yes,2,Graduate,No,2184,1790,179,360,1.0,Semiurban,Y
LP103290,Male,No,0,Graduate,No,20483,0,380,360,0.0,Urban,Y
LP103291,Female,Yes,0,Graduate,No,7465,726,165,360,1.0,Semiurban,Y
LP103292,Male,Yes,2,Graduate,No,5564,2971,275,360,1.0,Rural,Y
LP103293,Male,No,0,Graduate,No,2207,0,62,360,1.0,Rural,Y
LP103294,Female,Yes,1,Graduate,No,7052,1231,328,360,1.0,Urban,Y
LP103295,Male,No,0,Graduate,No,3178,4396,245,360,1.0,Semiurban,Y
LP103296,Male,No,3+,Graduate,No,3763,2355,96,240,1.0,Semiurban,Y
LP103297,Male,Yes,0,Graduate,No,1661,0,41,180,0.0,Urban,N
LP103298,Male,Yes,0,Graduate,No,2115,1390,163,360,0.0,Semiurban,N
LP103299,Female,Yes,0,Graduate,No,5329,2489,257,240,1.0,Urban,Y
LP103300,Male,Yes,3+,Graduate,No,7282,2375,415,360,0.0,Urban,N
LP103301,Female,Yes,1,Graduate,No,6103,2034,237,360,1.0,Urban,Y
LP103302,Male,Yes,1,Not Graduate,Yes,5156,971,237,360,1.0,Urban,N
LP103303,Male,No,0,Graduate,No,4041,0,85,180,1.0,Semiurban,Y
LP103304,Male,Yes,0,Graduate,No,3348,1275,189,360,1.0,Urban,Y
LP103305,Male,No,0,Graduate,No,4908,1776,284,360,1.0,Semiurban,Y
LP103306,Male,Yes,0,Not Graduate,No,5148,1949,129,360,1.0,Urban,Y
LP103307,Male,Yes,0,Not Graduate,No,3286,1815,109,360,1.0,Semiurban,N
LP103308,Male,No,3+,Graduate,Yes,8962,0,280,180,1.0,Rural,Y
LP103309,Male,Yes,2,Graduate,No,3720,0,139,360,1.0,Urban,N
LP103310,Male,Yes,0,Graduate,No,2442,3326,215,360,1.0,Semiurban,Y
LP103311,Male,No,0,Graduate,No,4163,0,160,360,1.0,Semiurban,Y
LP103312,Male,No,2,Not Graduate,No,3474,0,139,360,1.0,Semiurban,Y
LP103313,Male,No,0,Graduate,No,4002,0,131,360,1.0,Urban,Y
LP103314,Male,Yes,0,Graduate,No,8469,0,297,360,1.0,Semiurban,Y
LP103315,Male,Yes,0,Graduate,No,6520,2288,135,360,0.0,Urban,N
LP103316,Male,No,0,Graduate,No,1906,0,40,360,1.0,Urban,Y
LP103317,Male,No,2,Not Graduate,No,7620,0,247,360,1.0,Semiurban,Y
LP103318,Female,Yes,0,Graduate,No,927,0,38,360,0.0,Urban,N
LP103319,Male,No,0,Not Graduate,No,10697,0,463,360,1.0,Semiurban,Y
LP103320,Male,Yes,0,Graduate,No,3575,676,172,360,1.0,Semiurban,Y
LP103321,Male,Yes,1,Graduate,No,3773,2104,188,360,1.0,Semiurban,Y
LP103322,Male,Yes,0,Graduate,No,4051,913,123,60,1.0,Urban,N
LP103323,Male,Yes,0,Graduate,No,5175,1450,202,360,1.0,Rural,Y
LP103324,Female,Yes,3+,Graduate,No,4186,0,64,360,1.0,Semiurban,Y
LP103325,Male,Yes,3+,Graduate,No,3891,809,169,360,1.0,Urban,N
LP103326,Female,Yes,3+,Graduate,No,8601,1935,186,360,1.0,Urban,N
LP103327,Male,No,2,Graduate,Yes,6286,0,126,240,1.0,Semiurban,Y
LP103328,Male,No,0,Graduate,No,2471,3143,207,360,1.0,Rural,Y
LP103329,Male,Yes,0,Graduate,No,6293,1522,121,180,1.0,Semiurban,Y
LP103330,Male,No,0,Graduate,No,5586,0,196,360,1.0,Semiurban,Y
LP103331,Male,Yes,0,Not Graduate,No,2428,1887,161,120,1.0,Urban,Y
LP103332,Male,Yes,3+,Graduate,Yes,7121,1555,370,240,1.0,Semiurban,Y
LP103333,Male,No,2,Graduate,No,3839,0,67,12,0.0,Urban,N
LP103334,Female,Yes,1,Graduate,Yes,4077,1869,90,360,1.0,Semiurban,Y
LP103335,Male,Yes,0,Graduate,No,3651,3123,283,180,1.0,Urban,Y
LP103336,Female,Yes,2,Graduate,No,1101,1141,56,360,1.0,Urban,Y
LP103337,Male,No,0,Not Graduate,No,2453,0,113,360,0.0,Urban,N
LP103338,Male,Yes,0,Graduate,No,6198,1915,174,360,0.0,Rural,N
LP103339,Male,No,2,Graduate,No,4136,0,147,360,1.0,Semiurban,Y
LP103340,Female,Yes,0,Graduate,No,2065,2035,77,360,1.0,Urban,Y
LP103341,Male,No,0,Graduate,No,7117,2375,276,84,1.0,Rural,Y
LP103342,Male,No,1,Graduate,No,3553,1988,254,120,1.0,Urban,Y
LP103343,Male,No,1,Not Graduate,No,1674,0,61,360,1.0,Urban,Y
LP103344,Male,Yes,0,Graduate,No,14088,1012,591,360,1.0,Urban,Y
LP103345,Male,Yes,0,Not Graduate,No,1836,1684,81,360,1.0,Urban,Y
LP103346,Male,No,3+,Graduate,No,6792,2530,441,360,0.0,Urban,N
LP103347,Male,Yes,1,Graduate,Yes,3017,0,111,360,1.0,Semiurban,Y
LP103348,Male,Yes,1,Graduate,Yes,4963,0,93,360,1.0,Semiurban,Y
LP103349,Male,Yes,0,Graduate,Yes,2804,3525,98,300,1.0,Semiurban,Y
LP103350,Male,No,0,Not Graduate,No,1657,0,26,360,1.0,Semiurban,Y
LP103351,Male,Yes,0,Graduate,No,5580,590,104,300,1.0,Semiurban,Y
LP103352,Female,Yes,0,Not Graduate,No,4095,0,192,360,1.0,Urban,Y
LP103353,Male,Yes,0,Graduate,No,7858,2345,281,360,1.0,Semiurban,Y
LP103354,Male,Yes,0,Graduate,No,4109,2554,169,360,1.0,Semiurban,Y
LP103355,Male,No,0,Not Graduate,No,11113,0,329,360,1.0,Rural,N
LP103356,Male,Yes,0,Graduate,No,4853,2024,202,360,1.0,Urban,Y
LP103357,Male,Yes,2,Not Graduate,Yes,4923,1051,139,360,1.0,Urban,Y
LP103358,Female,No,0,Graduate,No,1984,4762,123,360,1.0,Semiurban,Y
LP103359,Male,No,0,Not Graduate,No,2338,0,44,360,1.0,Semiurban,Y
LP103360,Female,Yes,0,Graduate,No,5572,1106,240,300,1.0,Urban,Y
LP103361,Male,No,0,Graduate,No,3998,0,115,240,0.0,Semiurban,N
LP103362,Male,No,0,Graduate,No,4642,0,216,360,1.0,Urban,Y
LP103363,Male,No,3+,Graduate,Yes,2940,0,92,360,1.0,Rural,Y
LP103364,Female,Yes,2,Graduate,No,4478,1884,208,360,1.0,Urban,Y
LP103365,Male,Yes,0,Graduate,Yes,4916,0,233,360,1.0,Urban,N
